"SP";"YEAR";"AGE_first";"MIGRATION";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"HABITAT"
"PYRULA";2012;"JUV";"Court";19,1724107142857;20,1322674418605;20,25;20,7666702401372;23,028488372093;"Terrestre"
"SYLATR";2012;"JUV";"Court";14,6;15,891156462585;16,5131034482759;17,3566433566434;19,3156179138322;"Terrestre"
"TROTRO";2012;"JUV";"Court";7,61872340425532;8,55652173913043;9;9,696;13,1591836734694;"Terrestre"
"TURMER";2012;"JUV";"Court";72,8340734297748;79,7166787341238;82,4929489702217;87,2093023255814;95,4522357723577;"Terrestre"
"TURPHI";2012;"JUV";"Court";61,2546033372365;64,2583058347083;65,2565217391304;68,0304576659039;73,8307754237288;"Terrestre"
"AEGCAU";2013;"JUV";"Court";6,95815677966102;7,4;7,94814814814815;8,31504424778761;9,44072727272727;"Terrestre"
"CETCET";2013;"JUV";"Court";11,9441094793057;12,4334981684982;12,6560747663551;13,3323797930615;13,7741935483871;"Terrestre"
"ERIRUB";2013;"JUV";"Court";14,8752631578947;15,8651286601597;16,32;17,0730783794017;18,6973404255319;"Terrestre"
"FRICOE";2013;"JUV";"Court";19,1481818181818;19,7349397590361;20,2222222222222;21;21,08;"Terrestre"
"PARCAE";2013;"JUV";"Court";8,48200757575758;10,0229007633588;10,4;10,8333333333333;13;"Terrestre"
"PARMAJ";2013;"JUV";"Court";14,4963276315789;16,0421741452991;16,6738095238095;17,4155844155844;19,4514937550363;"Terrestre"
"PASDOM";2013;"JUV";"Court";23,0723333333333;23,9828767123288;24,8333333333333;25,4868421052632;27,5760007116171;"Terrestre"
"PHYCOL";2013;"JUV";"Court";6,12656469615544;6,73214285714286;7,1;7,62592592592593;9,24547619047619;"Terrestre"
"PRUMOD";2013;"JUV";"Court";16,1464285714286;17,3760087285903;18,2243697693407;19,045652173913;20,6401315789474;"Terrestre"
"PYRULA";2013;"JUV";"Court";21,0162162162162;21,0162162162162;21,0162162162162;21,0162162162162;21,0162162162162;"Terrestre"
"SYLATR";2013;"JUV";"Court";14,9128571428571;16;16,572972972973;17,4788732394366;20,0161290322581;"Terrestre"
"TROTRO";2013;"JUV";"Court";7,98204081632653;8,57193675889328;8,95284411636995;9,49891304347826;11,0709219858156;"Terrestre"
"TURMER";2013;"JUV";"Court";76,2797413793103;80,9858299595142;85,5532786885246;88,4874817695673;97,5905172413793;"Terrestre"
"TURPHI";2013;"JUV";"Court";59,4437181409295;62,8347260483624;65,8328493647913;70,6043253373313;73,7385583524027;"Terrestre"
"AEGCAU";2014;"JUV";"Court";6,68201754385965;7,37428571428571;7,66942148760331;7,92666666666667;8,67456140350877;"Terrestre"
"CETCET";2014;"JUV";"Court";11,8450349378882;12,5873015873016;13,4488188976378;13,6878048780488;15,8365846456693;"Terrestre"
"ERIRUB";2014;"JUV";"Court";14,7409103628393;15,6955479452055;16,2739726027397;17;18,4808219178082;"Terrestre"
"FRICOE";2014;"JUV";"Court";18,6065517241379;19,0844739530133;20,35;20,7997003745318;25,6653162463828;"Terrestre"
"PARCAE";2014;"JUV";"Court";9,08088235294118;9,84848484848485;10,3037037037037;10,8333333333333;11,5596413095811;"Terrestre"
"PARMAJ";2014;"JUV";"Court";13,9809370554765;15,9574633699634;16,6415584415584;17,3833333333333;18,625;"Terrestre"
"PASDOM";2014;"JUV";"Court";22,7761477230655;24,7993150684932;26,4450331125828;27,5700680272109;28,5803176135319;"Terrestre"
"PHYCOL";2014;"JUV";"Court";6,21642561983471;6,72415720961282;6,94098360655738;7,25;7,98863636363636;"Terrestre"
"PRUMOD";2014;"JUV";"Court";15,6139705882353;17,0767605633803;18,0207692307692;18,756112382821;20,7391544117647;"Terrestre"
"PYRULA";2014;"JUV";"Court";18,6224461979914;19,44;20,3929411764706;21,1771084337349;23,4934574624669;"Terrestre"
"SYLATR";2014;"JUV";"Court";14,7972972972973;16,1341553183658;16,7850340136054;17,5150675675676;19,5031177062374;"Terrestre"
"TROTRO";2014;"JUV";"Court";7,73987645847632;8,47659574468085;8,78709677419355;9,2865306122449;10,4008695652174;"Terrestre"
"TURMER";2014;"JUV";"Court";74,0384615384615;81,7213052695336;84,8482671417898;88,5826771653543;95,439453125;"Terrestre"
"TURPHI";2014;"JUV";"Court";58,8459130434783;63,0782608695652;66,5853658536585;69,6913043478261;74,473378690629;"Terrestre"
"AEGCAU";2015;"JUV";"Court";7,1503063308373;7,73333333333333;7,87142857142857;8,15991902834008;8,63032036613272;"Terrestre"
"CETCET";2015;"JUV";"Court";11,0467779503106;12,2;13,3737127371274;14,3409090909091;15,3287396734854;"Terrestre"
"ERIRUB";2015;"JUV";"Court";14,2715510204082;15,5;16,2253521126761;16,8510638297872;18,4864864864865;"Terrestre"
"FRICOE";2015;"JUV";"Court";17,7582911392405;19,0188679245283;19,7647058823529;20,5116279069767;21,5708961359277;"Terrestre"
"PARCAE";2015;"JUV";"Court";9,27554744525547;9,95967741935484;10,3174603174603;10,655737704918;12,0739130434783;"Terrestre"
"PARMAJ";2015;"JUV";"Court";14,4411376286196;15,6842105263158;16,39;17,1148648648649;18,6141152597403;"Terrestre"
"PASDOM";2015;"JUV";"Court";23,1560499359795;25,2153846153846;26,075;26,2710526315789;28,5821991341991;"Terrestre"
"PHYCOL";2015;"JUV";"Court";6,21428571428571;6,61093281985451;6,88135593220339;7,25;8,2048185532324;"Terrestre"
"PRUMOD";2015;"JUV";"Court";15,4770739064857;16,8768115942029;17,8287671232877;18,5;20,0755411255411;"Terrestre"
"PYRULA";2015;"JUV";"Court";19,4552351097179;19,6363636363636;20,0117647058824;20,6273291925466;21,592987012987;"Terrestre"
"SYLATR";2015;"JUV";"Court";14,5875;16;16,7702702702703;17,7567567567568;19,2638888888889;"Terrestre"
"TROTRO";2015;"JUV";"Court";7,47228070175439;8,4613810741688;8,90721649484536;9,44929356357928;10,7635639621702;"Terrestre"
"TURMER";2015;"JUV";"Court";73,8188976377953;79,9180327868852;83,7145986791974;86,85589437046;95,2071428571429;"Terrestre"
"TURPHI";2015;"JUV";"Court";56,7675;62,3186089311758;65,4625;69,2386514369934;78,8709486166008;"Terrestre"
"AEGCAU";2016;"JUV";"Court";7,01738891433807;7,5736309249885;7,93162393162393;8,27155067155067;8,93619909502262;"Terrestre"
"CETCET";2016;"JUV";"Court";10,736;13,048759830611;13,6115702479339;14,4119047619048;14,97245;"Terrestre"
"ERIRUB";2016;"JUV";"Court";14,5661052631579;15,5656938653961;16,2253521126761;16,8685714285714;18,5088531187123;"Terrestre"
"FRICOE";2016;"JUV";"Court";17,9953539338155;19,7707317073171;20,2409638554217;20,8757396449704;22,2900705882353;"Terrestre"
"PARCAE";2016;"JUV";"Court";9,04339855952794;9,79822291235335;10,1358248522152;10,5110294117647;11,4545072463768;"Terrestre"
"PARMAJ";2016;"JUV";"Court";14,5120567375887;15,5;16,1081081081081;16,8;17,9248120300752;"Terrestre"
"PASDOM";2016;"JUV";"Court";21,2935084174546;23,3480521214896;24,5444260578132;26,7742130246502;27,4172888228139;"Terrestre"
"PHYCOL";2016;"JUV";"Court";6,22543956043956;6,73214285714286;6,96;7,25;7,97140495867769;"Terrestre"
"PRUMOD";2016;"JUV";"Court";15,681627688001;17,2950354609929;17,8695652173913;18,6818181818182;20,1470588235294;"Terrestre"
"PYRULA";2016;"JUV";"Court";18,7359593023256;19,6879173205878;20,4728598604946;21,263682999854;21,8729448246364;"Terrestre"
"SYLATR";2016;"JUV";"Court";14,6930872483221;15,8486842105263;16,5673758865248;17,3346524822695;18,981;"Terrestre"
"TROTRO";2016;"JUV";"Court";7,67604667124228;8,53333333333333;8,91428571428571;9,31485148514852;9,99652173913043;"Terrestre"
"TURMER";2016;"JUV";"Court";75,4259869845472;81,1826442070158;84,349593495935;87,1212121212121;92,4633420441347;"Terrestre"
"TURPHI";2016;"JUV";"Court";58,5;62,4298584527731;65,8876188966392;69,8423180291153;75,4281302521008;"Terrestre"
"AEGCAU";2017;"JUV";"Court";6,96651785714286;7,54179012345679;7,84244833068362;8,14035087719298;9,01973684210526;"Terrestre"
"CETCET";2017;"JUV";"Court";11,2305382305382;12,7545454545455;13,5;14,2661290322581;15,8385613766452;"Terrestre"
"ERIRUB";2017;"JUV";"Court";14,267286326338;15,4140845070423;16,1118881118881;16,916299807575;18,3954995206136;"Terrestre"
"FRICOE";2017;"JUV";"Court";18,1205503833516;19,3444816053512;20,140350877193;20,7739276703112;22,6152321007081;"Terrestre"
"PARCAE";2017;"JUV";"Court";8,90619083969466;9,85636363636364;10,2362204724409;10,5691056910569;12,0515625;"Terrestre"
"PARMAJ";2017;"JUV";"Court";14,4930555555556;15,5601265822785;16,3287671232877;16,8866666666667;18,3831168831169;"Terrestre"
"PASDOM";2017;"JUV";"Court";23,2213438629367;24,8333333333333;25,8266666666667;26,9669014084507;29,2790283687943;"Terrestre"
"PHYCOL";2017;"JUV";"Court";6,06165413533835;6,62857142857143;6,88135593220339;7,1858407079646;8,22339622641509;"Terrestre"
"PRUMOD";2017;"JUV";"Court";15,9486692835029;17,2557251908397;18,1294706723891;18,9003038379531;20,7678542673108;"Terrestre"
"PYRULA";2017;"JUV";"Court";18,0267111211573;19,2246835443038;20,0457831325301;21,2165680473373;22,118023255814;"Terrestre"
"SYLATR";2017;"JUV";"Court";14,4027510204082;15,8674492753623;16,5;17,2855531686359;18,7615637065637;"Terrestre"
"TROTRO";2017;"JUV";"Court";7,54294117647059;8,4613810741688;8,87741935483871;9,4020618556701;10,608;"Terrestre"
"TURMER";2017;"JUV";"Court";74,2493252361673;80,4263565891473;83,6458333333333;87,9518072289157;96,4579166666667;"Terrestre"
"TURPHI";2017;"JUV";"Court";55,2597789997925;61,8144176678936;64,0956521739131;67,6750862068966;74,9171610169492;"Terrestre"
"AEGCAU";2018;"JUV";"Court";7,13794403363781;7,76785714285714;8,13559599934415;8,3005366726297;9,14442724458204;"Terrestre"
"CETCET";2018;"JUV";"Court";11,0625790513834;12,4762998405104;13,3358510359297;14,3380165289256;14,8279376377953;"Terrestre"
"ERIRUB";2018;"JUV";"Court";14,4;15,5395683453237;16,2125874125874;16,8345323741007;18,4711888111888;"Terrestre"
"FRICOE";2018;"JUV";"Court";17,9644444444444;18,9741176470588;20,0849162011173;20,3312101910828;22,5328827505143;"Terrestre"
"PARCAE";2018;"JUV";"Court";9,10190441311115;9,88316722037652;10,3087301587302;10,6740080087368;12,1033333333333;"Terrestre"
"PARMAJ";2018;"JUV";"Court";14,6914344973953;15,7880794701987;16,3703947368421;17,2210028860029;18,6192198275862;"Terrestre"
"PASDOM";2018;"JUV";"Court";20,5355015475844;23,936131334419;24,9831125827815;26,2679794520548;28,5052514800922;"Terrestre"
"PHYCOL";2018;"JUV";"Court";5,96949152542373;6,67256637168142;6,94017094017094;7,31531531531532;8,40638069261922;"Terrestre"
"PRUMOD";2018;"JUV";"Court";16,481231884058;17,3731884057971;17,81;18,69546108742;20,3687375154304;"Terrestre"
"PYRULA";2018;"JUV";"Court";18,2565269461078;19,74375;20,7379518072289;21,5316455696203;24,0070902750872;"Terrestre"
"SYLATR";2018;"JUV";"Court";14,6;15,8486842105263;16,6577181208054;17,3809523809524;19,5;"Terrestre"
"TROTRO";2018;"JUV";"Court";7,72954838709677;8,64;9,01818181818182;9,6;10,1743178973717;"Terrestre"
"TURMER";2018;"JUV";"Court";74,248725289245;80,0390625;83,6693548387097;86,8996542008197;93,9298418972332;"Terrestre"
"TURPHI";2018;"JUV";"Court";60,4222474521724;62,9618644067797;65,4312796208531;68,224;76,0211280846063;"Terrestre"
"AEGCAU";2019;"JUV";"Court";6,38402777777778;7,44247787610619;7,76785714285714;8,14035087719298;8,75413103294415;"Terrestre"
"CETCET";2019;"JUV";"Court";12,1455357142857;12,8208265454857;13,7741935483871;14,1198412698413;15,141181213465;"Terrestre"
"ERIRUB";2019;"JUV";"Court";14,5207788102309;15,6315789473684;16,2486486486487;16,9286405808794;18,7115;"Terrestre"
"FRICOE";2019;"JUV";"Court";17,7896551724138;19,3454545454545;19,9756097560976;20,6134969325153;22,24;"Terrestre"
"PARCAE";2019;"JUV";"Court";9,1330078125;9,9463036380597;10,4;10,8688524590164;12,0146017699115;"Terrestre"
"PARMAJ";2019;"JUV";"Court";14,5123376623377;15,7109218807849;16,3512987012987;17,2114406779661;18,43875;"Terrestre"
"PASDOM";2019;"JUV";"Court";23,1602179756896;24,7099889624724;26,4007113115892;27,1282321604441;29,5803103777589;"Terrestre"
"PHYCOL";2019;"JUV";"Court";6,07589886079467;6,66591281547034;6,93928571428571;7,31311984253161;8,14035087719298;"Terrestre"
"PRUMOD";2019;"JUV";"Court";15,7202005347594;17,4;18,330985915493;19,1208633093525;21,5010294117647;"Terrestre"
"PYRULA";2019;"JUV";"Court";18,6814474789916;19,7956325301205;20,1874233128834;20,9325842696629;23,8745224719101;"Terrestre"
"SYLATR";2019;"JUV";"Court";14,6993475018643;15,8338028169014;16,6002824858757;17,3566433566434;18,8475730152201;"Terrestre"
"TROTRO";2019;"JUV";"Court";7,81069097324316;8,69677691173373;9,08913043478261;9,63618090452261;10,6106666666667;"Terrestre"
"TURMER";2019;"JUV";"Court";73,9773622047244;80,9644006769762;84,4254150496987;87,686060408518;95,9201511930073;"Terrestre"
"TURPHI";2019;"JUV";"Court";58,8778571428571;62,2660944206009;64,473417721519;66,4822429906542;73,5694852941177;"Terrestre"
"AEGCAU";2020;"JUV";"Court";7,08219158713326;7,31531531531532;7,73333333333333;8,0695652173913;8,55189083820663;"Terrestre"
"CETCET";2020;"JUV";"Court";11,5405405405405;12,2;13,3451219512195;14,114;15,5033467741935;"Terrestre"
"ERIRUB";2020;"JUV";"Court";14,2978723404255;15,456;16,2739726027397;17,1655629139073;18,6581340391341;"Terrestre"
"FRICOE";2020;"JUV";"Court";17,1675;18,7214457831325;19,7647058823529;20,5540740740741;21,7614157527418;"Terrestre"
"PARCAE";2020;"JUV";"Court";9,09531527813056;9,87312758640788;10,3603770260747;10,9694852941176;12,1337041297273;"Terrestre"
"PARMAJ";2020;"JUV";"Court";14,7041760114829;16,2640845070423;16,8305647840532;17,436170212766;18,8733333333333;"Terrestre"
"PASDOM";2020;"JUV";"Court";24,8333333333333;24,8333333333333;24,8333333333333;24,8333333333333;24,8333333333333;"Terrestre"
"PHYCOL";2020;"JUV";"Court";6,48472222222222;6,8235294117647;7,12280701754386;7,43292307692308;8,37805084745763;"Terrestre"
"PRUMOD";2020;"JUV";"Court";16,0148275862069;17,6958333333333;18,2986013986014;18,8882489725287;19,7269963369963;"Terrestre"
"SYLATR";2020;"JUV";"Court";14,4907927425665;16,0124113475177;16,7702702702703;17,593998646493;18,8592644557823;"Terrestre"
"TROTRO";2020;"JUV";"Court";7,63004625346901;8,448;8,7;8,92121212121212;10,0617946345976;"Terrestre"
"TURMER";2020;"JUV";"Court";75,5041879182069;80,2469135802469;83,984375;88,2352941176471;93,4234341509883;"Terrestre"
"TURPHI";2020;"JUV";"Court";58,8173793103448;62,3669491525424;65,1130434782609;68,4628820960699;72,162448585357;"Terrestre"
"HIPPOL";1990;"AD";"Long";10,8957107843137;11,4283854166667;12,4962095875139;13,0250488758553;14,0344696969697;"Terrestre"
"LUSMEG";1990;"AD";"Long";19,784706959707;19,9899267399267;20,2179487179487;20,7370231394622;21,2041901188243;"Terrestre"
"SYLBOR";1990;"AD";"Long";17,0616883116883;17,6168831168831;18,2337662337662;18,4966299523262;18,7332072990301;"Terrestre"
"SYLCOM";1990;"AD";"Long";13,5146221532091;14,754917184265;15,2142857142857;15,4678571428571;16,1525;"Terrestre"
"HIPPOL";1991;"AD";"Long";10,0328644501279;11,6521739130435;11,8235294117647;11,8235294117647;12,3146606334842;"Terrestre"
"LUSMEG";1991;"AD";"Long";19,155487804878;20,3704268292683;20,875;22,36875;23,0778085443038;"Terrestre"
"SYLBOR";1991;"AD";"Long";15,66;16,3924050632911;16,7848101265823;18,1161290322581;19,8683870967742;"Terrestre"
"SYLCOM";1991;"AD";"Long";14,2730882352941;14,9308823529412;15,6617647058824;16,4523109243697;17,1638025210084;"Terrestre"
"ACRSCI";1992;"AD";"Long";10,5370993335449;11;11,3956834532374;12,0845070422535;13,6728358208955;"Terrestre"
"LUSMEG";1992;"AD";"Long";21,7380952380952;21,7380952380952;21,7380952380952;21,7380952380952;21,7380952380952;"Terrestre"
"PHYLUS";1992;"AD";"Long";8,83516483516484;8,83516483516484;8,83516483516484;8,83516483516484;8,83516483516484;"Terrestre"
"ACRSCI";1993;"AD";"Long";9,70588235294118;10,5604219948849;10,8358208955224;11,6940227703985;13,2;"Terrestre"
"LUSMEG";1993;"AD";"Long";19,5972222222222;20,75;20,75;21,0126582278481;21,0126582278481;"Terrestre"
"SYLBOR";1993;"AD";"Long";17,7835443037975;17,8860759493671;18;18,1481481481481;18,2814814814815;"Terrestre"
"ACRSCI";1994;"AD";"Long";9,70588235294118;10,6764705882353;11,5626598465473;12,375;14,85;"Terrestre"
"LUSMEG";1994;"AD";"Long";21;21;21;23,46875;25,690625;"Terrestre"
"SYLBOR";1994;"AD";"Long";16,7228148148148;17,4681481481481;18,2962962962963;18,3849902534113;18,4648148148148;"Terrestre"
"LUSMEG";1995;"AD";"Long";20;20;20;20;20;"Terrestre"
"SYLCOM";1995;"AD";"Long";12;12;12;12;12;"Terrestre"
"ACRSCI";1996;"AD";"Long";10,6526585820896;11,1692307692308;11,8208955223881;12,1846153846154;13,6140625;"Terrestre"
"HIPPOL";1996;"AD";"Long";10,8382352941176;10,8382352941176;11,4191176470588;12,5530303030303;14,0462121212121;"Terrestre"
"LUSMEG";1996;"AD";"Long";19,2300679205852;20,0868376787216;20,2439024390244;21,7621951219512;22,4350071736011;"Terrestre"
"SYLBOR";1996;"AD";"Long";15,3847402597403;16,7857142857143;17,1103896103896;18,7402597402597;19,6843251685024;"Terrestre"
"SYLCOM";1996;"AD";"Long";15;15;15;15;15;"Terrestre"
"ACRSCI";1997;"AD";"Long";10,3125;11,1692307692308;12;12,9029850746269;13,7423;"Terrestre"
"LUSMEG";1997;"AD";"Long";20,7738505747126;20,9885057471264;21,0126582278481;21,2560975609756;21,8738856181665;"Terrestre"
"SYLBOR";1997;"AD";"Long";15,2131578947368;16,5501489572989;16,6792452830189;18,6360759493671;21,2447368421053;"Terrestre"
"ACRSCI";1998;"AD";"Long";9,97583511016347;11;11,34375;12;14,5010752688172;"Terrestre"
"HIPPOL";1998;"AD";"Long";10,7050724637681;10,9202898550725;11,2428571428571;11,6597402597403;12,1296103896104;"Terrestre"
"SYLBOR";1998;"AD";"Long";15,9455696202532;17,2784810126582;17,7721518987342;19,259746835443;20,5880506329114;"Terrestre"
"SYLCOM";1998;"AD";"Long";14,0780821917808;14,7808219178082;15,5616438356164;16,6558219178082;17,6405821917808;"Terrestre"
"ACRSCI";1999;"AD";"Long";9,89626696832579;11,1692307692308;11,8208955223881;12,2554561717352;13,362082122093;"Terrestre"
"HIPPOL";1999;"AD";"Long";9,85294117647059;9,85294117647059;9,85294117647059;9,85294117647059;9,85294117647059;"Terrestre"
"LUSMEG";1999;"AD";"Long";20,1040703177823;21,2528735632184;21,6271033518293;22,0670731707317;24,5686493327197;"Terrestre"
"PHYLUS";1999;"AD";"Long";8,30448585231194;8,61428571428572;9,09285714285714;10,1031746031746;10,6016865079365;"Terrestre"
"SYLBOR";1999;"AD";"Long";16,2077922077922;17,1096774193548;17,5;18,4099378881988;19,7197419354839;"Terrestre"
"ACRSCI";2000;"AD";"Long";9,85074626865672;11,0404411764706;11,4891304347826;12,5415935030729;14,1990659340659;"Terrestre"
"HIPPOL";2000;"AD";"Long";9,74886081193041;10,6811594202899;11;11,9269230769231;13,8986185383244;"Terrestre"
"LUSMEG";2000;"AD";"Long";18,5529411764706;19,6330227743271;20,2439024390244;21,7166149068323;26,0015432098765;"Terrestre"
"PHYLUS";2000;"AD";"Long";8,27192307692308;8,375;8,8029197080292;9,7258064516129;10,3455882352941;"Terrestre"
"SYLBOR";2000;"AD";"Long";15,3560876082612;16,3355742296919;17,2207792207792;17,8291139240506;20,7341772151899;"Terrestre"
"SYLCOM";2000;"AD";"Long";12;12,8623188405797;13,5735294117647;15;19,2714285714286;"Terrestre"
"ACRSCI";2001;"AD";"Long";10,1393423507463;11,00859375;11,6048387096774;12,1183122847302;14,2510351966874;"Terrestre"
"HIPPOL";2001;"AD";"Long";9,66683006535948;10,6811594202899;11;11,5392652510954;13,7184210526316;"Terrestre"
"LUSMEG";2001;"AD";"Long";19,7334674401198;20,75;21,2560975609756;21,7561701509872;23,4202844311377;"Terrestre"
"PHYLUS";2001;"AD";"Long";7,56570728720147;8,24615384615385;8,69214586255259;9,29490161001789;10,4413318452381;"Terrestre"
"SYLBOR";2001;"AD";"Long";15,5617647058824;16,3936466983794;17,2207792207792;18,3897058823529;21,1607142857143;"Terrestre"
"SYLCOM";2001;"AD";"Long";12,4325;12,8814285714286;13,6164383561644;14,6057142857143;17,1949603174603;"Terrestre"
"ACRSCI";2002;"AD";"Long";10,0963715529753;10,8358208955224;11,4135338345865;11,8697674418605;13,6353253652058;"Terrestre"
"HIPPOL";2002;"AD";"Long";10,1266841072596;10,6008689839572;11,2481751824818;12;12,7862595419847;"Terrestre"
"LUSMEG";2002;"AD";"Long";18,2998684939092;19,7733942414175;21;22;25,5916666666667;"Terrestre"
"PHYLUS";2002;"AD";"Long";7,69806418219462;8,49295774647887;8,93333333333333;9,27692307692308;10,0527754763877;"Terrestre"
"SYLBOR";2002;"AD";"Long";14,5224444444444;16,575;17,3059071729958;18,2658227848101;21,5171052631579;"Terrestre"
"SYLCOM";2002;"AD";"Long";12,0851063829787;13,1857142857143;13,8055555555556;14,6940270935961;17,2297823660714;"Terrestre"
"ACRSCI";2003;"AD";"Long";9,7156634746922;11,2149253731343;11,7333333333333;12,4347826086957;13,94921875;"Terrestre"
"HIPPOL";2003;"AD";"Long";10,1721212121212;10,7975627626631;11,4574074074074;11,9954379562044;13,9391657438169;"Terrestre"
"LUSMEG";2003;"AD";"Long";17,8607594936709;19,8251735166032;20,75;21,5484607984608;24,4104959891538;"Terrestre"
"PHYLUS";2003;"AD";"Long";6,89705882352941;7,81666666666667;8,24615384615385;8,8029197080292;9,97992252351965;"Terrestre"
"SYLBOR";2003;"AD";"Long";15,0367997542998;16,4014415018438;17,6051886792453;18,4836807928913;20,7919811320755;"Terrestre"
"SYLCOM";2003;"AD";"Long";12,1988005997001;13,2516666666667;14;14,7864031355561;18,0018115942029;"Terrestre"
"ACRSCI";2004;"AD";"Long";9,93283582089552;10,8358208955224;11,34375;12,1584841628959;14,3528451492537;"Terrestre"
"HIPPOL";2004;"AD";"Long";10,1973199468968;10,7106944444444;11,1666666666667;11,6566213076668;13,6089814379699;"Terrestre"
"LUSMEG";2004;"AD";"Long";18,0765439654486;19,7558797909408;20,75;21,7907832278481;23,6715645452052;"Terrestre"
"PHYLUS";2004;"AD";"Long";7,65714285714286;8,38324175824176;8,86764705882353;9,21631219588762;10,6349206349206;"Terrestre"
"SYLBOR";2004;"AD";"Long";15,0701612903226;16,9822784810127;17,5314569536424;18,4934210526316;23,023;"Terrestre"
"SYLCOM";2004;"AD";"Long";12,1714285714286;13,082016583229;13,8484299516908;14,7071428571429;17,4900179856115;"Terrestre"
"ACRSCI";2005;"AD";"Long";10;11,1617647058824;11,6326387166129;12,1846153846154;14,7694890929966;"Terrestre"
"HIPPOL";2005;"AD";"Long";9,99542253521127;10,7322654462243;11,0071428571429;11,6411812961444;14,8061477892187;"Terrestre"
"LUSMEG";2005;"AD";"Long";18,4477380952381;19,9507883270267;20,75;21,8358580508475;24,2810369318182;"Terrestre"
"PHYLUS";2005;"AD";"Long";7,674658808933;8,59367308721241;8,91685116851168;9,61724325718708;10,9235553467827;"Terrestre"
"SYLBOR";2005;"AD";"Long";15,7974683544304;16,5985887096774;17,5;18,4865131578947;21,5016891891892;"Terrestre"
"SYLCOM";2005;"AD";"Long";12,1936835106383;13,1579256360078;13,9020979020979;15,1344086021505;17,9017887928399;"Terrestre"
"ACRSCI";2006;"AD";"Long";9,97122302158273;10,828125;11,34375;12;13,8807300509338;"Terrestre"
"HIPPOL";2006;"AD";"Long";10,0153754416961;10,6811594202899;11,103617534402;11,7683823529412;14,4414235776278;"Terrestre"
"LUSMEG";2006;"AD";"Long";18,6327761627907;19,8564005709511;20,75;21,9011976047904;26,4456980565471;"Terrestre"
"PHYLUS";2006;"AD";"Long";7,6957967032967;8,26773677114931;8,64516129032258;9;10,05;"Terrestre"
"SYLBOR";2006;"AD";"Long";15,427130745203;16,7848101265823;17,3333333333333;18,8359133126935;21,1560428849902;"Terrestre"
"SYLCOM";2006;"AD";"Long";11,0243197278912;12,8020833333333;13,6164383561644;14,4057971014493;18,0056043786617;"Terrestre"
"ACRSCI";2007;"AD";"Long";10,1538461538462;10,8358208955224;11,34375;12,047619047619;14,0590163934426;"Terrestre"
"HIPPOL";2007;"AD";"Long";10,0732988721804;10,7591240875912;11,1100772323318;11,6687252964427;13,5925595238095;"Terrestre"
"LUSMEG";2007;"AD";"Long";18,675;19,8990536277603;20,8757575757576;21,8682634730539;25,3500586657727;"Terrestre"
"PHYLUS";2007;"AD";"Long";7,73596638655462;8,61428571428572;8,93333333333333;9,421875;10,7345103578154;"Terrestre"
"SYLBOR";2007;"AD";"Long";15,6225723472669;16,8844448163334;17,8578947368421;19;21,0445945945946;"Terrestre"
"SYLCOM";2007;"AD";"Long";11,8333333333333;13,136102484472;14;15;17,1639285714286;"Terrestre"
"ACRSCI";2008;"AD";"Long";10,1093390804598;10,7555555555556;11,2444444444444;12,0916030534351;14,4375;"Terrestre"
"HIPPOL";2008;"AD";"Long";9,95821285969985;10,6043165467626;11;11,6521739130435;14,3964416058394;"Terrestre"
"LUSMEG";2008;"AD";"Long";18,7067433973156;20,2674418604651;21,2440476190476;22,2682926829268;24,6175175175175;"Terrestre"
"PHYLUS";2008;"AD";"Long";8;8,60729927007299;8,86764705882353;9,36029411764706;9,99122807017544;"Terrestre"
"SYLBOR";2008;"AD";"Long";15,0724134036145;16,6064516129032;17,4473684210526;18,3891086758713;22,022579435128;"Terrestre"
"SYLCOM";2008;"AD";"Long";11,8333333333333;13;13,8055555555556;14,6356490872211;17,2428571428571;"Terrestre"
"ACRSCI";2009;"AD";"Long";10;10,8358208955224;11,25;11,8208955223881;14,1292307692308;"Terrestre"
"HIPPOL";2009;"AD";"Long";9,85294117647059;10,5214285714286;11;11,50390625;13,7930656934307;"Terrestre"
"LUSMEG";2009;"AD";"Long";18,2519717261905;19,9001315447577;20,812125748503;21,7766777880043;25,3140448791715;"Terrestre"
"PHYLUS";2009;"AD";"Long";7,51161236424394;8,64516129032258;8,93333333333333;9,30555555555556;10,2238429172511;"Terrestre"
"SYLBOR";2009;"AD";"Long";15;16,472049689441;17,4545454545455;18,4736842105263;20,731415420023;"Terrestre"
"SYLCOM";2009;"AD";"Long";12,0130769230769;13,1301369863014;13,8055555555556;14,6715867158672;17,75;"Terrestre"
"ACRSCI";2010;"AD";"Long";9,82785097947761;10,7511904761905;11,1733250620347;12;14;"Terrestre"
"HIPPOL";2010;"AD";"Long";9,68725166613773;10,5602415966387;11,0787401574803;11,8235294117647;13,6070991847826;"Terrestre"
"LUSMEG";2010;"AD";"Long";18,4527777777778;20,1177978883861;21,2325581395349;22,2414992826399;24,326883805484;"Terrestre"
"PHYLUS";2010;"AD";"Long";7,65714285714286;8,375;8,70510948905109;9,421875;10,8064516129032;"Terrestre"
"SYLBOR";2010;"AD";"Long";15,4945945945946;16,64;17,4557596822244;18,5846754123255;21,9352763157895;"Terrestre"
"SYLCOM";2010;"AD";"Long";11,8333333333333;13;13,7103448275862;14,7238136431043;16,7058823529412;"Terrestre"
